"assertionTargetId"	"assertionTargetType"	"assertionType"	"assertionValue"	"assertionValueNumeric"	"assertionUnit"	"assertionMadeDate"	"assertionEffectiveDate"	"assertionByAgentName"	"assertionByAgentId"	"assertionProtocol"	"assertionProtocolId"	"assertionCitation"	"assertionRemarks"
"sub_2457"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2458"	"ORGANISM"	"organismQuantity"		""									
"sub_2458"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2458"	"ORGANISM"	"habit"	"herb"	""									
"sub_2458"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2459"	"ORGANISM"	"organismQuantity"		""									
"sub_2459"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2459"	"ORGANISM"	"habit"	"herb"	""									
"sub_2459"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2460"	"ORGANISM"	"organismQuantity"		""									
"sub_2460"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2460"	"ORGANISM"	"habit"	"herb"	""									
"sub_2460"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2461"	"ORGANISM"	"organismQuantity"		""									
"sub_2461"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2461"	"ORGANISM"	"habit"	"herb"	""									
"sub_2461"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2462"	"ORGANISM"	"organismQuantity"		""									
"sub_2462"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2462"	"ORGANISM"	"habit"	"herb"	""									
"sub_2462"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2463"	"ORGANISM"	"organismQuantity"		""									
"sub_2463"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2463"	"ORGANISM"	"habit"	"herb"	""									
"sub_2463"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2464"	"ORGANISM"	"organismQuantity"		""									
"sub_2464"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2464"	"ORGANISM"	"habit"	"herb"	""									
"sub_2464"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2465"	"ORGANISM"	"organismQuantity"		""									
"sub_2465"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2465"	"ORGANISM"	"habit"	"herb"	""									
"sub_2465"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2466"	"ORGANISM"	"organismQuantity"		""									
"sub_2466"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2466"	"ORGANISM"	"habit"	"herb"	""									
"sub_2466"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2467"	"ORGANISM"	"organismQuantity"		""									
"sub_2467"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2467"	"ORGANISM"	"habit"	"herb"	""									
"sub_2467"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2468"	"ORGANISM"	"organismQuantity"		""									
"sub_2468"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2468"	"ORGANISM"	"habit"	"herb"	""									
"sub_2468"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2469"	"ORGANISM"	"organismQuantity"		""									
"sub_2469"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2469"	"ORGANISM"	"habit"	"herb"	""									
"sub_2469"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2470"	"ORGANISM"	"organismQuantity"		""									
"sub_2470"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2470"	"ORGANISM"	"habit"	"herb"	""									
"sub_2470"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2471"	"ORGANISM"	"organismQuantity"		""									
"sub_2471"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2471"	"ORGANISM"	"habit"	"herb"	""									
"sub_2471"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2472"	"ORGANISM"	"organismQuantity"		""									
"sub_2472"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2472"	"ORGANISM"	"habit"	"herb"	""									
"sub_2472"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2473"	"ORGANISM"	"organismQuantity"	""	"2"									
"sub_2473"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2473"	"ORGANISM"	"habit"	"herb"	""									
"sub_2473"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2474"	"ORGANISM"	"organismQuantity"		""									
"sub_2474"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2474"	"ORGANISM"	"habit"	"herb"	""									
"sub_2474"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2475"	"ORGANISM"	"organismQuantity"		""									
"sub_2475"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2475"	"ORGANISM"	"habit"	"herb"	""									
"sub_2475"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2476"	"ORGANISM"	"organismQuantity"		""									
"sub_2476"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2476"	"ORGANISM"	"habit"	"herb"	""									
"sub_2476"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2477"	"ORGANISM"	"organismQuantity"		""									
"sub_2477"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2477"	"ORGANISM"	"habit"	"herb"	""									
"sub_2477"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2478"	"ORGANISM"	"organismQuantity"		""									
"sub_2478"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2478"	"ORGANISM"	"habit"	"herb"	""									
"sub_2478"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2479"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_2479"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2479"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2479"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2480"	"ORGANISM"	"organismQuantity"		""									
"sub_2480"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2480"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2480"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2481"	"ORGANISM"	"organismQuantity"		""									
"sub_2481"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2481"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2481"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2482"	"ORGANISM"	"organismQuantity"		""									
"sub_2482"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2482"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2482"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2483"	"ORGANISM"	"organismQuantity"		""									
"sub_2483"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2483"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2483"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2484"	"ORGANISM"	"organismQuantity"		""									
"sub_2484"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2484"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2484"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2485"	"ORGANISM"	"organismQuantity"		""									
"sub_2485"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2485"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2485"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2486"	"ORGANISM"	"organismQuantity"		""									
"sub_2486"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2486"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2486"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2487"	"ORGANISM"	"organismQuantity"		""									
"sub_2487"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2487"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2487"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2488"	"ORGANISM"	"organismQuantity"		""									
"sub_2488"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2488"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2488"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2489"	"ORGANISM"	"organismQuantity"		""									
"sub_2489"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2489"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2489"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2490"	"ORGANISM"	"organismQuantity"		""									
"sub_2490"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2490"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2490"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2491"	"ORGANISM"	"organismQuantity"		""									
"sub_2491"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2491"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2491"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2492"	"ORGANISM"	"organismQuantity"		""									
"sub_2492"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2492"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2492"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2493"	"ORGANISM"	"organismQuantity"		""									
"sub_2493"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2493"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2493"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2494"	"ORGANISM"	"organismQuantity"		""									
"sub_2494"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2494"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2494"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2495"	"ORGANISM"	"organismQuantity"		""									
"sub_2495"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2495"	"ORGANISM"	"habit"	"cactus"	""									
"sub_2495"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2496"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_2496"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2496"	"ORGANISM"	"habit"	"tree"	""									
"sub_2496"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2497"	"ORGANISM"	"organismQuantity"		""									
"sub_2497"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2497"	"ORGANISM"	"habit"	"tree"	""									
"sub_2497"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2498"	"ORGANISM"	"organismQuantity"		""									
"sub_2498"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2498"	"ORGANISM"	"habit"	"tree"	""									
"sub_2498"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2499"	"ORGANISM"	"organismQuantity"		""									
"sub_2499"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2499"	"ORGANISM"	"habit"	"tree"	""									
"sub_2499"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_2500"	"ORGANISM"	"organismQuantity"		""									
"sub_2500"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2500"	"ORGANISM"	"habit"	"herb"	""									
"sub_2500"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2501"	"ORGANISM"	"organismQuantity"		""									
"sub_2501"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2501"	"ORGANISM"	"habit"	"herb"	""									
"sub_2501"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2502"	"ORGANISM"	"organismQuantity"		""									
"sub_2502"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2502"	"ORGANISM"	"habit"	"herb"	""									
"sub_2502"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2503"	"ORGANISM"	"organismQuantity"		""									
"sub_2503"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2503"	"ORGANISM"	"habit"	"herb"	""									
"sub_2503"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2504"	"ORGANISM"	"organismQuantity"		""									
"sub_2504"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2504"	"ORGANISM"	"habit"	"herb"	""									
"sub_2504"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2505"	"ORGANISM"	"organismQuantity"		""									
"sub_2505"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2505"	"ORGANISM"	"habit"	"herb"	""									
"sub_2505"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2506"	"ORGANISM"	"organismQuantity"		""									
"sub_2506"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2506"	"ORGANISM"	"habit"	"herb"	""									
"sub_2506"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2507"	"ORGANISM"	"organismQuantity"		""									
"sub_2507"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2507"	"ORGANISM"	"habit"	"herb"	""									
"sub_2507"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2508"	"ORGANISM"	"organismQuantity"		""									
"sub_2508"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2508"	"ORGANISM"	"habit"	"herb"	""									
"sub_2508"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2509"	"ORGANISM"	"organismQuantity"		""									
"sub_2509"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2509"	"ORGANISM"	"habit"	"herb"	""									
"sub_2509"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2510"	"ORGANISM"	"organismQuantity"		""									
"sub_2510"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2510"	"ORGANISM"	"habit"	"herb"	""									
"sub_2510"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2511"	"ORGANISM"	"organismQuantity"		""									
"sub_2511"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2511"	"ORGANISM"	"habit"	"herb"	""									
"sub_2511"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2512"	"ORGANISM"	"organismQuantity"		""									
"sub_2512"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2512"	"ORGANISM"	"habit"	"herb"	""									
"sub_2512"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2513"	"ORGANISM"	"organismQuantity"		""									
"sub_2513"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2513"	"ORGANISM"	"habit"	"herb"	""									
"sub_2513"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2514"	"ORGANISM"	"organismQuantity"		""									
"sub_2514"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2514"	"ORGANISM"	"habit"	"herb"	""									
"sub_2514"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2515"	"ORGANISM"	"organismQuantity"		""									
"sub_2515"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2515"	"ORGANISM"	"habit"	"herb"	""									
"sub_2515"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2516"	"ORGANISM"	"organismQuantity"		""									
"sub_2516"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2516"	"ORGANISM"	"habit"	"herb"	""									
"sub_2516"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2517"	"ORGANISM"	"organismQuantity"		""									
"sub_2517"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2517"	"ORGANISM"	"habit"	"herb"	""									
"sub_2517"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2518"	"ORGANISM"	"organismQuantity"		""									
"sub_2518"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2518"	"ORGANISM"	"habit"	"herb"	""									
"sub_2518"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2519"	"ORGANISM"	"organismQuantity"		""									
"sub_2519"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2519"	"ORGANISM"	"habit"	"herb"	""									
"sub_2519"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2520"	"ORGANISM"	"organismQuantity"		""									
"sub_2520"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2520"	"ORGANISM"	"habit"	"herb"	""									
"sub_2520"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2521"	"ORGANISM"	"organismQuantity"		""									
"sub_2521"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2521"	"ORGANISM"	"habit"	"herb"	""									
"sub_2521"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2522"	"ORGANISM"	"organismQuantity"		""									
"sub_2522"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2522"	"ORGANISM"	"habit"	"herb"	""									
"sub_2522"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2523"	"ORGANISM"	"organismQuantity"		""									
"sub_2523"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2523"	"ORGANISM"	"habit"	"herb"	""									
"sub_2523"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2524"	"ORGANISM"	"organismQuantity"		""									
"sub_2524"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2524"	"ORGANISM"	"habit"	"herb"	""									
"sub_2524"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2525"	"ORGANISM"	"organismQuantity"		""									
"sub_2525"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2525"	"ORGANISM"	"habit"	"herb"	""									
"sub_2525"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2526"	"ORGANISM"	"organismQuantity"		""									
"sub_2526"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2526"	"ORGANISM"	"habit"	"herb"	""									
"sub_2526"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2527"	"ORGANISM"	"organismQuantity"		""									
"sub_2527"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2527"	"ORGANISM"	"habit"	"herb"	""									
"sub_2527"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2528"	"ORGANISM"	"organismQuantity"		""									
"sub_2528"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2528"	"ORGANISM"	"habit"	"herb"	""									
"sub_2528"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2529"	"ORGANISM"	"organismQuantity"		""									
"sub_2529"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2529"	"ORGANISM"	"habit"	"herb"	""									
"sub_2529"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2530"	"ORGANISM"	"organismQuantity"		""									
"sub_2530"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2530"	"ORGANISM"	"habit"	"herb"	""									
"sub_2530"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2531"	"ORGANISM"	"organismQuantity"		""									
"sub_2531"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2531"	"ORGANISM"	"habit"	"herb"	""									
"sub_2531"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2532"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_2532"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2532"	"ORGANISM"	"habit"	"herb"	""									
"sub_2532"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2533"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_2533"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2533"	"ORGANISM"	"habit"	"shrub"	""									
"sub_2533"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2534"	"ORGANISM"	"organismQuantity"		""									
"sub_2534"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2534"	"ORGANISM"	"habit"	"shrub"	""									
"sub_2534"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2535"	"ORGANISM"	"organismQuantity"		""									
"sub_2535"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2535"	"ORGANISM"	"habit"	"shrub"	""									
"sub_2535"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_2536"	"ORGANISM"	"organismQuantity"		""									
"sub_2536"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_2536"	"ORGANISM"	"habit"	"shrub"	""									
"sub_2536"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2537"	"ORGANISM"	"organismQuantity"		""									
"sub_2537"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_2537"	"ORGANISM"	"habit"	"shrub"	""									
"sub_2537"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2538"	"ORGANISM"	"organismQuantity"		""									
"sub_2538"	"ORGANISM"	"establishmentMeans"	"introduced"	""									
"sub_2538"	"ORGANISM"	"habit"	"herb"	""									
"sub_2538"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2539"	"ORGANISM"	"organismQuantity"		""									
"sub_2539"	"ORGANISM"	"establishmentMeans"	"introduced"	""									
"sub_2539"	"ORGANISM"	"habit"	"herb"	""									
"sub_2539"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2540"	"ORGANISM"	"organismQuantity"		""									
"sub_2540"	"ORGANISM"	"establishmentMeans"	"introduced"	""									
"sub_2540"	"ORGANISM"	"habit"	"herb"	""									
"sub_2540"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_2541"	"ORGANISM"	"organismQuantity"		""									
"sub_2541"	"ORGANISM"	"establishmentMeans"	"introduced"	""									
"sub_2541"	"ORGANISM"	"habit"	"shrub"	""									
"sub_2541"	"ORGANISM"	"selfIncompatability"	""	""									
