"eventId"	"parentEventId"	"datasetId"	"locationId"	"protocolId"	"eventType"	"eventName"	"recordedBy"	"recordedById"	"fieldNumber"	"eventDate"	"year"	"month"	"day"	"verbatimEventDate"	"verbatimLocality"	"verbatimElevation"	"verbatimDepth"	"verbatimCoordinates"	"verbatimLatitude"	"verbatimLongitude"	"verbatimCoordinateSystem"	"verbatimSrs"	"habitat"	"protocolDescription"	"sampleSizeValue"	"sampleSizeUnit"	"eventEffort"	"fieldNotes"	"eventCitation"	"eventRemarks"	"higherGeographyId"	"higherGeography"	"continent"	"waterBody"	"islandGroup"	"island"	"country"	"countryCode"	"stateProvince"	"county"	"municipality"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"minimumDistanceAboveSurfaceInMeters"	"maximumDistanceAboveSurfaceInMeters"	"minimumDepthInMeters"	"maximumDepthInMeters"	"verticalDatum"	"locationAccordingTo"	"locationRemarks"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"coordinatePrecision"	"pointRadiusSpatialFit"	"footprintWkt"	"footprintSrs"	"footprintSpatialFit"	"georeferencedBy"	"georeferencedDate"	"georeferenceProtocol"	"georeferenceSources"	"georeferenceRemarks"	"preferredSpatialRepresentation"
"evt_1753"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3836"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1754"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3837"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1755"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3838"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1756"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3839"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1757"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3840"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1758"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3841"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1759"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3842"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1760"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3843"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1761"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3845"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1762"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3846"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1763"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3847"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1764"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3848"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1765"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3849"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1766"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3850"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1767"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3851"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1768"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3852"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1769"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3853"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1770"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3854"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1771"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3855"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1772"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3856"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1773"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3857"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1774"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3858"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1775"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3859"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1776"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3861"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1777"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3862"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1778"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3863"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1779"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3864"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1780"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3865"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1781"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3866"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1782"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3868"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1783"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3869"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1784"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3870"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1785"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3871"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1786"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3872"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1787"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3873"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1788"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3874"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1789"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3875"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1790"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3876"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1791"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3877"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1792"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3878"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1793"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3879"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1794"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3880"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1795"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3881"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1796"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3882"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1797"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3883"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1798"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3887"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1799"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3888"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1800"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3889"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1801"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3890"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1802"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3891"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1803"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3892"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1804"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3893"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1805"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3894"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1806"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3895"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1807"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3898"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1808"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3899"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1809"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3900"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1810"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3901"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1811"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3902"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1812"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3903"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1813"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3904"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1814"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3905"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1815"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3906"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1816"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3907"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1817"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3908"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1818"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3909"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1819"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3910"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1820"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3911"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1821"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3912"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1822"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3913"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1823"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3914"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
"evt_1824"					"ORGANISM_INTERACTION"					"1980-10/1981-03"					"Cordón del Cepo "	"2200-3915"		"33°17' S, 70°16' W"	-33.28	-70.26666667																	"Chile"		"Metropolitana de Santiago"			"Cordón del Cepo "	2200									-33.28	-70.26666667													
