"eventId"	"subjectOrganismId"	"interactionType"	"interactionTypeId"	"objectOrganismId"
"evt_24517"	"12510"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24517"
"evt_24518"	"12510"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24518"
"evt_24519"	"12511"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24519"
"evt_24520"	"12512"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24520"
"evt_24521"	"12513"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24521"
"evt_24522"	"12514"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24522"
"evt_24523"	"12515"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24523"
"evt_24524"	"12516"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24524"
"evt_24525"	"12517"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24525"
"evt_24526"	"12518"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24526"
"evt_24527"	"12519"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24527"
"evt_24528"	"12520"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24528"
"evt_24529"	"12521"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24529"
"evt_24530"	"12522"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24530"
"evt_24531"	"12523"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24531"
"evt_24532"	"12524"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24532"
"evt_24533"	"12525"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24533"
"evt_24534"	"12526"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24534"
"evt_24535"	"12527"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24535"
"evt_24536"	"12528"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24536"
"evt_24537"	"12529"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24537"
"evt_24538"	"12530"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24538"
"evt_24539"	"12531"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24539"
"evt_24540"	"12532"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24540"
"evt_24541"	"12533"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24541"
"evt_24542"	"12533"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24542"
"evt_24543"	"12534"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24543"
"evt_24544"	"12535"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24544"
"evt_24545"	"12536"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24545"
"evt_24546"	"12537"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24546"
"evt_24547"	"12538"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24547"
"evt_24548"	"12539"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24548"
"evt_24549"	"12540"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24549"
"evt_24550"	"12541"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24550"
"evt_24551"	"12542"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24551"
"evt_24552"	"12543"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24552"
"evt_24553"	"12544"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24553"
"evt_24554"	"12545"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24554"
"evt_24555"	"12546"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24555"
"evt_24556"	"12547"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24556"
"evt_24557"	"12548"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24557"
"evt_24558"	"12549"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24558"
"evt_24559"	"12550"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24559"
"evt_24560"	"12551"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24560"
"evt_24561"	"12552"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24561"
"evt_24562"	"12553"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24562"
"evt_24563"	"12554"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24563"
"evt_24564"	"12555"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24564"
"evt_24565"	"12556"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24565"
"evt_24566"	"12557"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24566"
"evt_24567"	"12558"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24567"
"evt_24568"	"12559"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24568"
"evt_24569"	"12560"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24569"
"evt_24570"	"12561"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24570"
"evt_24571"	"12562"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24571"
"evt_24572"	"12563"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24572"
"evt_24573"	"12564"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24573"
"evt_24574"	"12565"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24574"
"evt_24575"	"12566"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24575"
"evt_24576"	"12566"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24576"
"evt_24577"	"12567"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24577"
"evt_24578"	"12568"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24578"
"evt_24579"	"12569"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24579"
"evt_24580"	"12570"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24580"
"evt_24581"	"12571"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24581"
"evt_24582"	"12572"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24582"
"evt_24583"	"12573"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24583"
"evt_24584"	"12574"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24584"
"evt_24585"	"12574"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24585"
"evt_24586"	"12575"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24586"
"evt_24587"	"12576"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24587"
"evt_24588"	"12577"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24588"
"evt_24589"	"12577"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24589"
"evt_24590"	"12578"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24590"
"evt_24591"	"12579"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24591"
"evt_24592"	"12580"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24592"
"evt_24593"	"12581"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24593"
"evt_24594"	"12582"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24594"
"evt_24595"	"12583"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24595"
"evt_24596"	"12584"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24596"
"evt_24597"	"12585"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24597"
"evt_24598"	"12586"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24598"
"evt_24599"	"12587"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24599"
"evt_24600"	"12588"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24600"
"evt_24601"	"12589"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24601"
"evt_24602"	"12590"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24602"
"evt_24603"	"12591"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24603"
"evt_24604"	"12591"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24604"
"evt_24605"	"12592"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24605"
"evt_24606"	"12593"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24606"
"evt_24607"	"12594"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24607"
"evt_24608"	"12595"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24608"
"evt_24609"	"12596"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24609"
"evt_24610"	"12597"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24610"
"evt_24611"	"12598"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24611"
"evt_24612"	"12599"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24612"
"evt_24613"	"12600"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24613"
"evt_24614"	"12601"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24614"
"evt_24615"	"12601"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24615"
"evt_24616"	"12602"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24616"
"evt_24617"	"12603"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24617"
"evt_24618"	"12603"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24618"
"evt_24619"	"12604"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24619"
"evt_24620"	"12605"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24620"
"evt_24621"	"12606"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24621"
"evt_24622"	"12607"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24622"
"evt_24623"	"12608"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24623"
"evt_24624"	"12609"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24624"
"evt_24625"	"12610"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24625"
"evt_24626"	"12611"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24626"
"evt_24627"	"12612"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24627"
"evt_24628"	"12613"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24628"
"evt_24629"	"12614"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24629"
"evt_24630"	"12615"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24630"
"evt_24631"	"12616"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24631"
"evt_24632"	"12617"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24632"
"evt_24633"	"12618"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24633"
"evt_24634"	"12619"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24634"
"evt_24635"	"12620"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24635"
"evt_24636"	"12621"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24636"
"evt_24637"	"12622"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24637"
"evt_24638"	"12623"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24638"
"evt_24639"	"12624"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24639"
"evt_24640"	"12624"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24640"
"evt_24641"	"12625"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24641"
"evt_24642"	"12626"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24642"
"evt_24643"	"12626"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24643"
"evt_24644"	"12627"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24644"
"evt_24645"	"12628"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24645"
"evt_24646"	"12629"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24646"
"evt_24647"	"12630"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24647"
"evt_24648"	"12631"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24648"
"evt_24649"	"12632"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24649"
"evt_24650"	"12633"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24650"
"evt_24651"	"12634"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24651"
"evt_24652"	"12635"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24652"
"evt_24653"	"12636"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24653"
"evt_24654"	"12637"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24654"
"evt_24655"	"12638"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24655"
"evt_24656"	"12639"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24656"
"evt_24657"	"12640"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24657"
"evt_24658"	"12641"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24658"
"evt_24659"	"12642"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24659"
"evt_24660"	"12643"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24660"
"evt_24661"	"12644"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24661"
"evt_24662"	"12645"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24662"
"evt_24663"	"12646"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24663"
"evt_24664"	"12647"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24664"
"evt_24665"	"12648"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24665"
"evt_24666"	"12649"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24666"
"evt_24667"	"12650"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24667"
"evt_24668"	"12651"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24668"
"evt_24669"	"12652"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24669"
"evt_24670"	"12653"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24670"
"evt_24671"	"12654"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24671"
"evt_24672"	"12655"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24672"
"evt_24673"	"12656"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24673"
"evt_24674"	"12657"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24674"
"evt_24675"	"12658"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24675"
"evt_24676"	"12659"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24676"
"evt_24677"	"12660"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24677"
"evt_24678"	"12661"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24678"
"evt_24679"	"12662"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24679"
"evt_24680"	"12663"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24680"
"evt_24681"	"12664"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24681"
"evt_24682"	"12665"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24682"
"evt_24683"	"12666"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24683"
"evt_24684"	"12667"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24684"
"evt_24685"	"12668"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24685"
"evt_24686"	"12669"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24686"
"evt_24687"	"12670"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24687"
"evt_24688"	"12671"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24688"
"evt_24689"	"12672"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24689"
"evt_24690"	"12673"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24690"
"evt_24691"	"12674"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24691"
"evt_24692"	"12675"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24692"
"evt_24693"	"12676"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24693"
"evt_24694"	"12677"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24694"
"evt_24695"	"12678"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24695"
"evt_24696"	"12679"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24696"
"evt_24697"	"12679"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24697"
"evt_24698"	"12680"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24698"
"evt_24699"	"12681"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24699"
"evt_24700"	"12682"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24700"
"evt_24701"	"12683"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24701"
"evt_24702"	"12684"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24702"
"evt_24703"	"12685"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24703"
"evt_24704"	"12686"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24704"
"evt_24705"	"12687"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24705"
"evt_24706"	"12688"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24706"
"evt_24707"	"12689"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24707"
"evt_24708"	"12690"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24708"
"evt_24709"	"12691"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24709"
"evt_24710"	"12692"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24710"
"evt_24711"	"12693"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24711"
"evt_24712"	"12694"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24712"
"evt_24713"	"12695"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24713"
"evt_24714"	"12696"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24714"
"evt_24715"	"12697"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24715"
"evt_24716"	"12698"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24716"
"evt_24717"	"12699"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24717"
"evt_24718"	"12700"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24718"
"evt_24719"	"12701"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24719"
"evt_24720"	"12702"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24720"
"evt_24721"	"12703"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24721"
"evt_24722"	"12704"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24722"
"evt_24723"	"12705"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24723"
"evt_24724"	"12706"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24724"
"evt_24725"	"12707"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24725"
"evt_24726"	"12708"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24726"
"evt_24727"	"12709"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24727"
"evt_24728"	"12710"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24728"
"evt_24729"	"12711"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24729"
"evt_24730"	"12712"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24730"
"evt_24731"	"12713"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24731"
"evt_24732"	"12714"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24732"
"evt_24733"	"12715"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24733"
"evt_24734"	"12716"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24734"
"evt_24735"	"12717"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24735"
"evt_24736"	"12718"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24736"
"evt_24737"	"12719"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24737"
"evt_24738"	"12719"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24738"
"evt_24739"	"12720"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24739"
"evt_24740"	"12721"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24740"
"evt_24741"	"12722"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24741"
"evt_24742"	"12723"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24742"
"evt_24743"	"12724"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24743"
"evt_24744"	"12725"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24744"
"evt_24745"	"12726"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24745"
"evt_24746"	"12727"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24746"
"evt_24747"	"12728"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24747"
"evt_24748"	"12729"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24748"
"evt_24749"	"12730"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24749"
"evt_24750"	"12731"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24750"
"evt_24751"	"12731"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24751"
"evt_24752"	"12731"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24752"
"evt_24753"	"12731"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24753"
"evt_24754"	"12732"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24754"
"evt_24755"	"12733"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24755"
"evt_24756"	"12734"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24756"
"evt_24757"	"12735"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24757"
"evt_24758"	"12736"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24758"
"evt_24759"	"12736"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24759"
"evt_24760"	"12737"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24760"
"evt_24761"	"12738"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24761"
"evt_24762"	"12739"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24762"
"evt_24763"	"12740"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24763"
"evt_24764"	"12741"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24764"
"evt_24765"	"12742"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24765"
"evt_24766"	"12743"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24766"
"evt_24767"	"12744"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24767"
"evt_24768"	"12745"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24768"
"evt_24769"	"12746"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24769"
"evt_24770"	"12747"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24770"
"evt_24771"	"12748"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24771"
"evt_24772"	"12749"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24772"
"evt_24773"	"12750"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24773"
"evt_24774"	"12751"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24774"
"evt_24775"	"12752"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24775"
"evt_24776"	"12753"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24776"
"evt_24777"	"12754"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24777"
"evt_24778"	"12755"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24778"
"evt_24779"	"12756"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24779"
"evt_24780"	"12757"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24780"
"evt_24781"	"12758"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24781"
"evt_24782"	"12759"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24782"
"evt_24783"	"12760"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24783"
"evt_24784"	"12761"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_24784"
