assertion_target_id,assertion_target_type,assertion_type,assertion_value,assertion_value_numeric,assertion_unit,assertion_made_date,assertion_effective_date,assertion_by_agent_name,assertion_by_agent_id,assertion_protocol,assertion_protocol_id,assertion_citation,assertion_remarks
5ec9aaaca626097f471033fb442968778d2234b4,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e6c9066d1a805fab3cb4ba5515c8813bda19e7fb,ORGANISM,sex,M,,,,2018-09-11,,,,,,
6d0f1e32992d7e9b3bfd2a8857dad8d017ec6486,ORGANISM,sex,M,,,,2018-10-02,,,,,,
b2a4f8214a40f8a639397bba6bcd407aa18a35e1,ORGANISM,sex,M,,,,2018-09-02,,,,,,
bd8fa4ea5769487feb71e4537fac0413d569622f,ORGANISM,sex,F,,,,2018-09-02,,,,,,
31b33f66e2c977350620257e44b32003e0ec459a,ORGANISM,sex,M,,,,2018-09-02,,,,,,
39a905dedd16de6475559b27613ebd86a5628da9,ORGANISM,sex,M,,,,2018-09-02,,,,,,
0eaec9d1f0a4326f8978d8766bb4db2ebe123377,ORGANISM,sex,M,,,,2018-09-02,,,,,,
96161ba6c3046c6eb311c1df56621ab41c515374,ORGANISM,sex,M,,,,2018-09-02,,,,,,
ca348e577ef77445416ffa9020bef97fedce50a6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
41ee557a67000dbf6af9d406f2e528770d76ae31,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e151e2731b86c6f43eb9c97ba1cb35ff540ab118,ORGANISM,sex,F,,,,2018-09-02,,,,,,
1017865a75b5e4b5e7a6a80024fb0b0dfa907a81,ORGANISM,sex,M,,,,2018-09-02,,,,,,
d046c7f7f37b040bb8492ebbfcc35d0a6ad2f068,ORGANISM,sex,M,,,,2020-11-28,,,,,,
82f22ff2406375ea37c86baa47d9b87b41d765fd,ORGANISM,sex,M,,,,2020-11-28,,,,,,
78f85c7258ac377621657365d936693bc3efbba2,ORGANISM,sex,F,,,,2020-11-28,,,,,,
b69e6005d5fe9b73930c70f49e6f1793a775dcee,ORGANISM,sex,M,,,,2013-04-28,,,,,,
0743031c47255f89d409656635fea885b9156e25,ORGANISM,sex,M,,,,2013-04-02,,,,,,
291a80ed28b98d852610a3acce073ced3f099dd3,ORGANISM,sex,M,,,,2013-03-24,,,,,,
b82b36956afc0ada6a628f40c644411f62dc7cbe,ORGANISM,sex,M,,,,2013-04-28,,,,,,
e4de5c5849ea4161ab04f6add5170522bbe8c3d1,ORGANISM,sex,M,,,,2013-07-09,,,,,,
6e74ddd977a34a055b7619dd1cd3399aabc1aa53,ORGANISM,sex,M,,,,2013-03-23,,,,,,
e2b21e7b24622daefe7187a56dfdd4d911dd5785,ORGANISM,sex,M,,,,2013-04-24,,,,,,
3834249887ff1d2eec36ebc71a68d3ac4f4ce542,ORGANISM,sex,M,,,,2013-04-24,,,,,,
0ffab0643ed7b7e5098543c237aa4ed9110d7d7c,ORGANISM,sex,M,,,,2013-03-31,,,,,,
8e0ba43eb744c2c5980105eed12439a18228be54,ORGANISM,sex,,,,,2020-11-02,,,,,,
b89f5c4d3a30690d04236f3083d22f57befe30f8,ORGANISM,sex,M,,,,2020-11-02,,,,,,
2f7d793b785b157c4e6401c039e28cb145ceb05b,ORGANISM,sex,M,,,,2013-03-31,,,,,,
64822c60a60e7361153e99c38fde843ef9bd0db1,ORGANISM,sex,M,,,,2013-03-31,,,,,,
1b32015a8989a49b4feacd5707aa275f7646961a,ORGANISM,sex,M,,,,2013-03-31,,,,,,
421642c462db341a5d61b37a236e0743b5cad6d8,ORGANISM,sex,M,,,,2013-03-28,,,,,,
570d28951626bcc7859829a2a94e08cc86e6cf0b,ORGANISM,sex,M,,,,2013-03-30,,,,,,
8d99d6651c44f91d66ed07aef1afda02f193c1b7,ORGANISM,sex,M,,,,2013-03-29,,,,,,
3206204a2e1822d7eb610645c02871322e8bd201,ORGANISM,sex,M,,,,2013-04-23,,,,,,
d2544184bef730677b71bc7e7a16fb1c29510f46,ORGANISM,sex,M,,,,2013-04-23,,,,,,
7a6a806a85afbb7ec0bb0c09a5ff026aee198104,ORGANISM,sex,M,,,,2013-06-11,,,,,,
ad108b01d666e301bb5fa8ed3a7c43fe26a30312,ORGANISM,sex,M,,,,2020-08-17,,,,,,
407bba7ae7de61a15905ec198894595d3e4c29a4,ORGANISM,sex,M,,,,2020-08-17,,,,,,
e8576f39be352f9b6a2b9292f1fc82485fc0a50a,ORGANISM,sex,F,,,,2020-08-17,,,,,,
a8fafa22583e8ddf8f3eb92d5bf975c66c2705f3,ORGANISM,sex,F,,,,2020-08-17,,,,,,
730c416dd03c53416630ea506b85fc829e5b0c9a,ORGANISM,sex,F,,,,2020-08-17,,,,,,
52cf701f553fa67c358abea3709534775a6ca636,ORGANISM,sex,M,,,,2020-08-19,,,,,,
c264bdc158a70aa9420c9397388aa36ea1636423,ORGANISM,sex,M,,,,2020-08-19,,,,,,
34b1fca35ccd918c8808bebf95cacdebe84e94ab,ORGANISM,sex,M,,,,2013-06-11,,,,,,
c3a71cba91a919163f75a3bb4861281347a5e635,ORGANISM,sex,F,,,,2020-08-19,,,,,,
497f0101c551741f121a92b471b83354802063ba,ORGANISM,sex,F,,,,2020-08-19,,,,,,
5d768f224cc289a6f668ec1c5686c528c7d2c1bb,ORGANISM,sex,M,,,,2020-08-19,,,,,,
0cc33b6f75c3d3372dc5ef6a8c2b198955b681fc,ORGANISM,sex,F,,,,2020-08-19,,,,,,
8cdafc19b7a4a37d8373fa795958dbd84794e938,ORGANISM,sex,F,,,,2020-08-13,,,,,,
caa041ff53166a3cfe527a6361891ebc96ed3153,ORGANISM,sex,F,,,,2020-08-13,,,,,,
f78a3e7cc6be289c2c7a67778776559f5bf1eca8,ORGANISM,sex,F,,,,2020-08-13,,,,,,
633752f95b05ea4f64945bca5b59c3add8261b1f,ORGANISM,sex,M,,,,2020-08-13,,,,,,
1ce1dd4ed13055bf625b469a9c5e22569b441595,ORGANISM,sex,M,,,,2020-08-13,,,,,,
1c2c51f3add59c7b0802ffc97228c3e92c191d10,ORGANISM,sex,M,,,,2020-12-04,,,,,,
551429a985ce4899d2634ce1651ec95956d8ea09,ORGANISM,sex,M,,,,2013-06-12,,,,,,
243b817b3a40ce317f84281e300099d99e11f62f,ORGANISM,sex,M,,,,2020-12-04,,,,,,
e145cf10920f86854e2baf7d516e21e8191057c8,ORGANISM,sex,M,,,,2013-06-11,,,,,,
442135c513a439bc8e93d63b6596dd963fb3cc09,ORGANISM,sex,M,,,,2013-06-11,,,,,,
8fbe5b542636d75e0a61ceb36df81f192dc92147,ORGANISM,sex,M,,,,2013-06-11,,,,,,
9a9b26815d7500fe615de65b83aeeeb5d3b9d175,ORGANISM,sex,M,,,,2013-06-10,,,,,,
722d1c6fcb234598f0a07257317ec60c992ebc4b,ORGANISM,sex,M,,,,2013-06-11,,,,,,
16e80a89292ab694f0da8c4b7a5466bcbb31c514,ORGANISM,sex,M,,,,2020-08-13,,,,,,
b24fb24ffec5bb5f4b9029d5a93b142fd7b49855,ORGANISM,sex,M,,,,2020-08-13,,,,,,
37bac9c57db1f5f043d20826b1834d94c7af916d,ORGANISM,sex,M,,,,2013-05-17,,,,,,
055b2ad14fbb59bea7d85043fc6cb6121306ca31,ORGANISM,sex,F,,,,2020-12-13,,,,,,
e4825d110352e1c1c0f949dcbd91be65069c2d31,ORGANISM,sex,F,,,,2020-12-12,,,,,,
38078213ec0572da6fe2e649c7a83dbf90acb496,ORGANISM,sex,F,,,,2020-12-12,,,,,,
a958aec8ddc0621f503b1a2618fb259e7e62d57b,ORGANISM,sex,M,,,,2013-06-12,,,,,,
6d338c415cc8c4c540494e4dda9998d6b88ae6da,ORGANISM,sex,M,,,,2016-09-13,,,,,,
232547e026e2eecd3de6804f14015294b6fa77f7,ORGANISM,sex,M,,,,2018-09-02,,,,,,
5f5794fdf598610ad8f3524401d81608544f0b2b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
198ca43f243b9f70b937a3f0b16c204b264c0693,ORGANISM,sex,M,,,,2018-09-08,,,,,,
e22558150b1ebe6adb42c4b2947d6978a966122b,ORGANISM,sex,M,,,,2013-06-11,,,,,,
01ffaa41aa146137dfc832ee19d8a7b0f247d275,ORGANISM,sex,M,,,,2013-05-18,,,,,,
f5bf02e297f4a000e9f67477be0a5ac6ee30f84c,ORGANISM,sex,M,,,,2013-06-15,,,,,,
ba25b8b4d53419a00baab1141ab908ab50d82f3b,ORGANISM,sex,M,,,,2013-06-15,,,,,,
309ae0709da0c1c5d3359f01bb1db640df756505,ORGANISM,sex,M,,,,2018-09-24,,,,,,
0d11bd2119e3c2316c975d13dcea7adf3bb33457,ORGANISM,sex,M,,,,2018-09-24,,,,,,
231a5323dde352f09981734eeb80deb9377833cf,ORGANISM,sex,M,,,,2018-09-24,,,,,,
0c9c41f5c7637608a3a6db9cb8e6fc26fbf14142,ORGANISM,sex,M,,,,2013-06-15,,,,,,
be8f369406b981f255b2610723060fb613de132f,ORGANISM,sex,M,,,,2018-09-24,,,,,,
e7819d825b153bf6a3e04fe83603f0605bbd0359,ORGANISM,sex,M,,,,2013-06-11,,,,,,
754f07ac9ef3f6183099fafc545f44c53d957379,ORGANISM,sex,M,,,,2013-04-19,,,,,,
9f89f7fa0cf10883d3cecb00a046b076366489aa,ORGANISM,sex,M,,,,2018-09-02,,,,,,
fbe38567828ef8b1d81adbc6c65123b5cfaf0851,ORGANISM,sex,M,,,,2018-09-02,,,,,,
9cf514bd4868a534e73f7ddc64883d143f7e62c3,ORGANISM,sex,M,,,,2018-09-02,,,,,,
afd64ea9eade0d45c200e69f21c9b25089031102,ORGANISM,sex,M,,,,2018-09-02,,,,,,
fd9b3bb87cf6b900f3b8eef505abb67f6088ea3b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
c5c8945fb491669039e8cebddb82e6464a1dc836,ORGANISM,sex,M,,,,2013-06-09,,,,,,
abefe4bd844cd83a3bd4316fc55a64f8381b0ca5,ORGANISM,sex,M,,,,2018-09-02,,,,,,
c2a7203e887893727924cb05d4822db2d0e4c8bc,ORGANISM,sex,M,,,,2018-09-02,,,,,,
73870f185d1b554066928631ebb4dafcd6bc6380,ORGANISM,sex,M,,,,2018-09-02,,,,,,
73e3b36841ca1f213377989fb3ad67ddfed870a6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
af94566642edf4ae68f2691ce25bad0309b79d68,ORGANISM,sex,M,,,,2018-09-02,,,,,,
35b42ee3de3a75c693fe85dc0421bc30edc89fbf,ORGANISM,sex,M,,,,2018-09-02,,,,,,
40f22438c01f60b1f3d44f1f92da53e302ff93e5,ORGANISM,sex,M,,,,2018-09-02,,,,,,
1bf23d33fa46e61cba58e719cd33b70c4d622c35,ORGANISM,sex,M,,,,2018-09-02,,,,,,
c899a7b681240b21de30002904fbf3c32e077a95,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e83ca929aec742d9b8d266337c48dff0e8b71a80,ORGANISM,sex,M,,,,2018-09-02,,,,,,
41464981cbfd0741d8f13932f3a06a172b8afcdb,ORGANISM,sex,M,,,,2013-06-11,,,,,,
463941cf59a6d1efe3a5d609afc8ca25fae02b03,ORGANISM,sex,M,,,,2018-09-02,,,,,,
ef87793e866f024df357c10ffb69a04ea716d239,ORGANISM,sex,M,,,,2018-09-02,,,,,,
56f885538f926a89e34007a4eaf21805b5921356,ORGANISM,sex,M,,,,2018-09-02,,,,,,
03a49bf8ee383a572c2877a8baafc033dc89509c,ORGANISM,sex,M,,,,2018-09-02,,,,,,
40b22f8d316cd7ea31003f33902e97e0c0119ee9,ORGANISM,sex,M,,,,2018-09-02,,,,,,
7b57574010060494848f7bdc0a86784ef107a1f1,ORGANISM,sex,M,,,,2018-09-02,,,,,,
385a81205fa47b7d41b123181bb691de09f88a7b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
94df5bb3fa99f540877266821b42a65bc6b216e2,ORGANISM,sex,M,,,,2018-09-02,,,,,,
2296159ee78ac51640732d0975bef250a6cfa122,ORGANISM,sex,M,,,,2018-09-02,,,,,,
fb7be5df3aa1fdbc1355ddbe166883c116b417c8,ORGANISM,sex,M,,,,2018-09-02,,,,,,
7d60bfe9ef331060b16eaece41b5f673a58016e5,ORGANISM,sex,M,,,,2013-06-11,,,,,,
bd643b8ad533c36cf7792bf0d46c2c0b297feeb8,ORGANISM,sex,M,,,,2018-09-02,,,,,,
06235b22c48426a0a032627eeb9f596dba105d25,ORGANISM,sex,M,,,,2018-09-02,,,,,,
ab8fd406053382cf55104569475431e906591ad6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
4e1ce127ec5473a05ea95f604c20f51043a97682,ORGANISM,sex,M,,,,2018-09-02,,,,,,
ad3c96133b29bcef49258831d4c539a38096b440,ORGANISM,sex,M,,,,2018-09-02,,,,,,
88d65e67e82b420d773a9aa1cbb12101144123e6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e50932c708b76b6062f84ff009429b12a0777af0,ORGANISM,sex,M,,,,2018-09-02,,,,,,
c023acafb5da5df6b962578182afdaeb28e505f5,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e94b5954bcc49f3e8bf154bc41d3f00b1ab77dcd,ORGANISM,sex,M,,,,2018-09-02,,,,,,
ae33e24309729b3b2224cfffa25f7f1cf73e479b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
1d30d7a99de285dd2bceeafedc72903b46562ae2,ORGANISM,sex,M,,,,2013-06-15,,,,,,
4dedae1756bf15dcd51186e5ba2870e16c6dcb3e,ORGANISM,sex,,,,,2018-09-02,,,,,,
b1210edc4b790e0a4019ef6263cd340e67e17a9e,ORGANISM,sex,M,,,,2018-09-02,,,,,,
939f4e9a5dc828cd36d18ebbe824b8df421644ce,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e8b575c3612d15f0601ae9f0ed215ea6c4241415,ORGANISM,sex,M,,,,2018-09-02,,,,,,
614dcc80b403cdbff2f04a77415c2c607dcccd42,ORGANISM,sex,M,,,,2018-09-02,,,,,,
19673023503ce22cee9296b27b45f3268d6f531a,ORGANISM,sex,M,,,,2018-09-02,,,,,,
9cb44594630a80790041b1448c7d08da022f070b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
1ed4c444099467fa9bd47246315247b66f22468e,ORGANISM,sex,M,,,,2018-09-02,,,,,,
e69f724e66c71c7c88b9641fb520bc038fc4faa6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
2545247cb1056c677c3c7cbaa380eb080fc48b5b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
f4e366e23ea1f5ee51707035e547d0752bc0bdab,ORGANISM,sex,M,,,,2013-06-15,,,,,,
c1161392b7727f1757cf33999c2ebb8cc1b542d6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
d1f1807d15e3ef2ae9215f68e53a6fa279c7f390,ORGANISM,sex,M,,,,2018-09-02,,,,,,
642d527ee191431da8da8fd55ec43df0dfd9b7ee,ORGANISM,sex,M,,,,2018-09-02,,,,,,
a6951b10a87f6441a3f390e38f61323b17618da0,ORGANISM,sex,M,,,,2018-09-02,,,,,,
9bc3fb51cda7074cca4787484de297c08632b93e,ORGANISM,sex,M,,,,2018-09-02,,,,,,
4883a7f53de7b247f455a043222981c9daf504bf,ORGANISM,sex,M,,,,2018-09-02,,,,,,
0ef8a2f6cf3b1ff0199eb6cc756f4f763c61afa8,ORGANISM,sex,M,,,,2018-09-02,,,,,,
d5ae00af4a024621d017f03de33fc470d1979a44,ORGANISM,sex,M,,,,2018-09-02,,,,,,
eaa98afe2976d9569df2e82f3be4992495a50585,ORGANISM,sex,M,,,,2018-09-02,,,,,,
f64e7bd8c5de5826f140bda7e0b6e4d6aea39540,ORGANISM,sex,M,,,,2018-09-02,,,,,,
b56dd45364cee5c80304ec3e4e3cbb9558389d92,ORGANISM,sex,M,,,,2013-02-21,,,,,,
8a8e32decec02da5911342974145aa529fad8153,ORGANISM,sex,M,,,,2018-09-02,,,,,,
0bdaed217c1cf8207f031d2b867b5032aaff7284,ORGANISM,sex,M,,,,2018-09-02,,,,,,
455b286075921be8cc7e7269476aba6005567bc4,ORGANISM,sex,M,,,,2018-09-02,,,,,,
6990a7d0080d5ae9606bc7c99bf44ca84711f607,ORGANISM,sex,M,,,,2018-09-02,,,,,,
eab38b28915f9a7f3b98b256c4e3c2d9aaf6e10b,ORGANISM,sex,M,,,,2018-09-02,,,,,,
d64de1a9947e588f2a3c5ee88ade14b6fbdea741,ORGANISM,sex,M,,,,2018-09-02,,,,,,
9564b1bba84a68e6c173781ffbff2a98070ec091,ORGANISM,sex,M,,,,2018-09-02,,,,,,
3e0fdb3b69bb636c5703bc418a536e85a6419a1f,ORGANISM,sex,M,,,,2018-09-02,,,,,,
5e93569be312853fcd34d37f6da6c1cea30c48e6,ORGANISM,sex,M,,,,2018-09-02,,,,,,
c7daaa63bebd87114fbd0498dd2d0a89d4fad0dc,ORGANISM,sex,M,,,,2018-09-02,,,,,,
cbcc05e8453ce3263777e1813fd4f23d68f86806,ORGANISM,sex,M,,,,2018-09-02,,,,,,
d8050359a0177f4fed5f98aacecb1bf822bca912,ORGANISM,sex,M,,,,2018-09-02,,,,,,
3177e77692ed9e884840e7fddbdfe07f04825b54,ORGANISM,sex,M,,,,2013-02-21,,,,,,
c0f824846130feae9d6dc0e4c7a776d2f6556c80,ORGANISM,sex,M,,,,2013-02-21,,,,,,
51ed37f13fd8e91d1d8c77f5df17609f5b42d355,ORGANISM,sex,M,,,,2018-09-05,,,,,,
9fbfcfad851997395a31c827b26138b8990f618f,ORGANISM,sex,F,,,,2018-09-05,,,,,,
5428024c71e072ba7d2ff6f81736ba1f514fdd2c,ORGANISM,sex,F,,,,2018-09-05,,,,,,
1486ee8354995f71f877f4908973a604c927eb12,ORGANISM,sex,M,,,,2018-09-05,,,,,,
4d1c93a7f4d9cde451f080aa56d4a72374a15261,ORGANISM,sex,M,,,,2018-09-05,,,,,,
ae87ea72a61e083b4128b37b381924658a6b73ea,ORGANISM,sex,M,,,,2013-02-21,,,,,,
5e1648fdce894619e2e9bcf21c0c47f67df2056e,ORGANISM,sex,M,,,,2018-09-05,,,,,,
845614a0146690e8c00b81ed232e5122104d2840,ORGANISM,sex,M,,,,2018-09-05,,,,,,
e74becfedbd2655a0bf59520438b1ec653f8ade6,ORGANISM,sex,M,,,,2018-09-05,,,,,,
7aeb5cdb03d194c7a0c88ace8a29b982a35e9d6d,ORGANISM,sex,M,,,,2018-09-05,,,,,,
3cfb23e9ea3385a1de825072c1489636b6bdf682,ORGANISM,sex,M,,,,2018-09-05,,,,,,
c2420058bd0b05ec3b5cfdd10302ad201262f497,ORGANISM,sex,M,,,,2018-09-05,,,,,,
1caab9702e31b11324dd2c916d7407009ceb9453,ORGANISM,sex,M,,,,2018-09-05,,,,,,
147e81b5ebb0d1a0985560fda5cdfe40da8c1c00,ORGANISM,sex,M,,,,2013-02-27,,,,,,
40a1c151b69ffd110a485f34d2654f56f8acf1be,ORGANISM,sex,M,,,,2013-04-02,,,,,,
6dfdca622f254bb2cdf10cd2d13f18fc18b0a951,ORGANISM,sex,M,,,,2013-04-02,,,,,,
3aaabe3e0deb60a234363811f45960852daed6e7,ORGANISM,sex,M,,,,2013-04-02,,,,,,
638e1efad70de9455445c6c5e68e1cc65efcc41f,ORGANISM,sex,M,,,,2013-04-02,,,,,,
372cad8a0d0aaeb8f1310402e1049f1fd4ce4e80,ORGANISM,sex,M,,,,2013-04-02,,,,,,
5aca3c830e04ecc74ab935a3a04faed87da6910e,ORGANISM,sex,M,,,,2018-09-02,,,,,,
d657b7a5a678502445ebe631f1c80fa0d087a819,ORGANISM,sex,M,,,,2013-04-02,,,,,,
fb4f8ba3b8d1a7bf8c8fb1280f06d758a5ac3338,ORGANISM,sex,M,,,,2013-06-11,,,,,,
892e32a028e46c64aea1f34b6d014f1c5388a1a3,ORGANISM,sex,M,,,,2013-06-10,,,,,,
4881505a70d1d6a4fe5f0d9f5a27633ed724597b,ORGANISM,sex,M,,,,2013-06-11,,,,,,
759c79f0e5413faf1737707741603958f5a7c150,ORGANISM,sex,M,,,,2013-06-12,,,,,,
b19683003943c517751d9cb2c8c21003cf6f4581,ORGANISM,sex,M,,,,2013-06-11,,,,,,
0a9dbe90c28802c96b4e07300f1d57660499d562,ORGANISM,sex,M,,,,2013-06-12,,,,,,
ed46eeeeca53b39121ae404024f9a4e0199f85a5,ORGANISM,sex,M,,,,2013-06-11,,,,,,
b9a797b47e81746b3e885d00dd46b2d9b4b6e481,ORGANISM,sex,M,,,,2013-06-11,,,,,,
c988145d77b0593bc1b5230702700699759ab4c0,ORGANISM,sex,M,,,,2013-06-11,,,,,,
25fe8a6f1ae9821656a13980598dd41b0e4d2cfa,ORGANISM,sex,M,,,,2013-06-11,,,,,,
ff5ee87ec650c7ff86456d03c72458d383ead11a,ORGANISM,sex,M,,,,2013-06-11,,,,,,
2cb3fd30df53668ff3913ab57af2396e19277984,ORGANISM,sex,M,,,,2018-09-11,,,,,,
a6eee9da38fcac1a033c6c2f7c99192024c866ba,ORGANISM,sex,F,,,,2018-09-11,,,,,,
d31d1ed4ab7696be477dcb760cb9c8fa6e8e5481,ORGANISM,sex,M,,,,2018-09-11,,,,,,
739cb573e05e264d18a5e73915b32ebb61e0c370,ORGANISM,sex,M,,,,2018-09-11,,,,,,
e7054394cf58bd54048605f9e59a58d220d09b58,ORGANISM,sex,F,,,,2013-06-15,,,,,,
305cdd1107cf715c50f83041006d4487e995c3eb,ORGANISM,sex,M,,,,2018-09-11,,,,,,
1bf7cdf98a4877fbe6d59eb1ec62ec2f77bd5ee6,ORGANISM,sex,M,,,,2018-09-11,,,,,,
a27f78383022fcda162f26fbceae3008bc459a6c,ORGANISM,sex,F,,,,2013-05-17,,,,,,
9a71b23d86a475aeff3e7a01181e3b1556ca577c,ORGANISM,sex,F,,,,2013-05-17,,,,,,
a5c6871b9ace6da4a034b8fc9fdb04d0f1d19eff,ORGANISM,sex,F,,,,2013-05-19,,,,,,
751679a92feb7cb413ac4fea5805db06487bc40f,ORGANISM,sex,F,,,,2013-05-17,,,,,,
04d628018c572c432cb706c855eefb10d27ddec3,ORGANISM,sex,F,,,,2013-02-27,,,,,,
6f9d34362324f2482eeba40b9202ebb9392805bd,ORGANISM,sex,F,,,,2013-02-26,,,,,,
4423fdb3979bb709384d6f251599f40a018ea705,ORGANISM,sex,F,,,,2013-04-28,,,,,,
32d189005470a610dd1009d279a0d44a5db20699,ORGANISM,sex,M,,,,2013-07-30,,,,,,
087dc69a042150d443719ead0515855ecb0d97a3,ORGANISM,sex,F,,,,2013-04-23,,,,,,
659be77cd82cb0ea3ba3b0c37a689d2f9bb0ce4d,ORGANISM,sex,F,,,,2013-04-23,,,,,,
b2d2d00898a83678a2489c0a0040fce59591ba4c,ORGANISM,sex,F,,,,2013-03-31,,,,,,
9bbd9eba71c81213251a5ae38da93a0c08e89bad,ORGANISM,sex,F,,,,2013-04-24,,,,,,
72144ad13c2757f08b8f6ed2bbd8ce14861226c1,ORGANISM,sex,M,,,,2010-02-03,,,,,,
1b87b6ec22b857f2459863f528347b6c11a26e73,ORGANISM,sex,M,,,,2018-09-02,,,,,,
b1aac6048cf0bebdd53ef70b2d14e7155ab01fe3,ORGANISM,sex,M,,,,2010-12-15,,,,,,
dc24e87dd1b5ade5aed144f9dc803e8a8670a397,ORGANISM,sex,M,,,,2022-04-09,,,,,,
12500104179ea2f55a29d79650761f36179f8683,ORGANISM,sex,M,,,,2022-04-09,,,,,,
327ebf1e4d9e6de56f26baea208ea5a16d88a26b,ORGANISM,sex,M,,,,2022-04-09,,,,,,
9e28a572c1fdb17d078c3e89a751f987a242291b,ORGANISM,sex,M,,,,2022-04-09,,,,,,
29b9d0391635d15e9a5f5de1c84040e30387eb9c,ORGANISM,sex,F,,,,2010-12-16,,,,,,
ff939f645a9b7b7ac2d0e8bb54622bab3461b379,ORGANISM,sex,M,,,,2010-11-17,,,,,,
cc68f8bedd92ab6cb17fde6dd0ba5b4748297a9f,ORGANISM,sex,M,,,,2018-09-11,,,,,,
b7914be7a64ea3d53c486403bc39b29dabfc37bd,ORGANISM,sex,M,,,,2018-09-11,,,,,,
177c4af1616b561353938a6e2741e0dee6a913e9,ORGANISM,sex,M,,,,2018-09-11,,,,,,
c8545c703baf0ea9b8113af7f4dc71dc99957abb,ORGANISM,sex,M,,,,2013-08-09,,,,,,
5fae40f3dbd266055dfbdd0324acc906e09d6472,ORGANISM,sex,M,,,,2018-09-11,,,,,,
64fea9c0ce41e625dc12ea5a69dc7ecf6682d3da,ORGANISM,sex,M,,,,2018-09-11,,,,,,
d03cfd9fdee6dd63c68edd7b901a70c063c9b986,ORGANISM,sex,M,,,,2018-09-11,,,,,,
f097b7352d4032180a836f34ab54f15ff658ae11,ORGANISM,sex,M,,,,2018-09-11,,,,,,
df47789c45e2098f51c27358404356436837ba7f,ORGANISM,sex,M,,,,2018-09-05,,,,,,
d9bd2b6831eebcdc27be76d7bf242bcacebb7899,ORGANISM,sex,M,,,,2013-06-11,,,,,,
f6ac5b52a73efc7b3171d33b858189104e2f5315,ORGANISM,sex,F,,,,2010-12-16,,,,,,
1653a678312453b55b6a36bf13270cde00a823b8,ORGANISM,sex,M,,,,2018-09-11,,,,,,
3b8e3a8709f265b4c3073a3b5b9228d113f712de,ORGANISM,sex,M,,,,2018-10-02,,,,,,
ed076c6afca8db90aff419873ee86ce86e68962b,ORGANISM,sex,F,,,,2018-10-02,,,,,,
0130705fb16f9e1bdc06974a694c611e81a35954,ORGANISM,sex,F,,,,2018-10-02,,,,,,
8733b6e0c3f76245d863eda5ef853e4997f85537,ORGANISM,sex,M,,,,2018-10-01,,,,,,
c6a69d375d09500994d17145d4c170c4c26be3ce,ORGANISM,sex,F,,,,2018-09-05,,,,,,
d70cc9c5ee3145e3f6bf695a161dfdf3347a8077,ORGANISM,sex,M,,,,2018-09-05,,,,,,
eeb6f6519d92d5e9cb3513248ba3aa204539ec62,ORGANISM,sex,M,,,,2018-09-05,,,,,,
8e638a66cf315a7e406d323336d7189cc8f1f282,ORGANISM,sex,M,,,,2018-09-05,,,,,,
884e87797c74a1c035a20877142fb992a96d5c4c,ORGANISM,sex,M,,,,2018-09-05,,,,,,
6b650e3f804978e50fb5e5432f1ef2bc06acaf69,ORGANISM,sex,M,,,,2018-09-11,,,,,,
81c134080bcd6ebc317208ee805c4fe9e3a7927c,ORGANISM,sex,F,,,,2018-09-11,,,,,,
39814df4e41d127b36a410a95ed9a035b50c47fa,ORGANISM,sex,M,,,,2018-09-08,,,,,,
235d279c25ae26d7d9315ada8216f67205f0d8dd,ORGANISM,sex,M,,,,2018-09-08,,,,,,
8ede8da1e62331e80e4807438d0a20da99fafcc1,ORGANISM,sex,F,,,,2018-09-08,,,,,,
74be381b189ca1c6148aec024c7a536671ddede2,ORGANISM,sex,F,,,,2018-09-08,,,,,,
0a58d5dd67b731ffc69f7b0343b5cd2e326b6368,ORGANISM,sex,M,,,,2018-09-24,,,,,,
368be7d9858d513ccb32f0917da5fdd41d5d5f4f,ORGANISM,sex,M,,,,2018-09-24,,,,,,
b2b07a9c9de6aabe69a3cb72506c02b56b35ca36,ORGANISM,sex,M,,,,2018-09-24,,,,,,
f027c6f862bb4cb00dc524c3cb36deae80029d29,ORGANISM,sex,M,,,,2021-04-13,,,,,,
d02aed0361f38ac43978e0a8b4e5772ba6311d9f,ORGANISM,sex,M,,,,2021-04-13,,,,,,
7228fc540efd552ca1e593b2776dc1fb125a8793,ORGANISM,sex,M,,,,2021-04-13,,,,,,
2ca5dea422b956af2a8381b777e9c95aa568e843,ORGANISM,sex,M,,,,2021-04-13,,,,,,
